index,한계기업,Symbol,Name,ROA(영업이익)(%)1,ROA(영업이익)(%)2,ROA(영업이익)(%)3,ROA(세전계속사업이익)(%)1,ROA(세전계속사업이익)(%)2,ROA(세전계속사업이익)(%)3,ROA(당기순이익)(%)1,ROA(당기순이익)(%)2,ROA(당기순이익)(%)3,ROA(총포괄이익)(%)1,ROA(총포괄이익)(%)2,ROA(총포괄이익)(%)3,ROE(영업이익)(%)1,ROE(영업이익)(%)2,ROE(영업이익)(%)3,ROE(세전계속사업이익)(%)1,ROE(세전계속사업이익)(%)2,ROE(세전계속사업이익)(%)3,ROE(당기순이익)(%)1,ROE(당기순이익)(%)2,ROE(당기순이익)(%)3,부채비율(%)1,부채비율(%)2,부채비율(%)3,자기자본현금흐름률(%)1,자기자본현금흐름률(%)2,자기자본현금흐름률(%)3,현금흐름/영업수익(%)1,현금흐름/영업수익(%)2,현금흐름/영업수익(%)3,현금흐름/총부채(%)1,현금흐름/총부채(%)2,현금흐름/총부채(%)3,현금흐름/총자본(%)1,현금흐름/총자본(%)2,현금흐름/총자본(%)3,현금흐름/총자산(%)1,현금흐름/총자산(%)2,현금흐름/총자산(%)3,현금흐름/총차입부채(%)1,현금흐름/총차입부채(%)2,현금흐름/총차입부채(%)3,총자산회전율(회)1,총자산회전율(회)2,총자산회전율(회)3,자본금회전율(회)1,자본금회전율(회)2,자본금회전율(회)3,총부채회전율(회)1,총부채회전율(회)2,총부채회전율(회)3,총자본회전율(회)1,총자본회전율(회)2,총자본회전율(회)3,총부채증가율(전년동기)(%)1,총부채증가율(전년동기)(%)2,총부채증가율(전년동기)(%)3,총자산증가율(전년동기)(%)1,총자산증가율(전년동기)(%)2,총자산증가율(전년동기)(%)3,매출액증가율(전년동기)(%)1,매출액증가율(전년동기)(%)2,매출액증가율(전년동기)(%)3,국고채 3년(평균)-%1,국고채 3년(평균)-%2,국고채 3년(평균)-%3,경상수지(백만불)-값1,경상수지(백만불)-값2,경상수지(백만불)-값3,소비자물가지수(CPI)-값1,소비자물가지수(CPI)-값2,소비자물가지수(CPI)-값3,실업률(15세 이상)-%1,실업률(15세 이상)-%2,실업률(15세 이상)-%3,코스닥 지수(연월말)-값1,코스닥 지수(연월말)-값2,코스닥 지수(연월말)-값3,환율-값1,환율-값2,환율-값3,WTI등락률-%1,WTI등락률-%2,WTI등락률-%3,국내총생산(명목GDP)1,국내총생산(명목GDP)2,국내총생산(명목GDP)3
163,0,A049950,미래컴퍼니,12.07,14.64,-2.75,11.5,11.02,-4.67,13.51,11.98,-1.15,13.4,11.59,-0.79,22.73,24,-3.92,21.65,18.06,-6.67,25.43,19.63,-1.64,71.99,57.12,28.26,28.2,22.41,0.57,13.96,15.18,0.63,31.89,35.06,1.34,28.14,22.41,0.57,14.95,13.67,0.4,81.78,61.04,2.74,1.07,0.9,0.64,28.18,25.16,16.64,2.28,2.31,2.12,2.02,1.48,0.91,-16.94,-5.51,-51.83,3.31,8.79,-20.52,14.97,-10.73,-33.87,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
164,0,A115160,휴맥스,4.68,4.14,3.93,5.67,2.27,3.7,4.54,1.85,3.35,4.54,1.49,2.86,9.4,7.69,7.23,11.38,4.22,6.81,9.11,3.43,6.16,93.87,77.58,90.06,11.7,5.47,9.28,4.52,2.13,3.36,11.61,6.38,10.81,11.7,5.47,9.09,5.83,2.95,4.94,28.91,17.85,29.41,1.29,1.38,1.47,86.58,89.51,99.57,2.57,2.99,3.21,2.59,2.56,2.7,-7.01,-15.59,26.23,-0.25,-6.44,16.38,-2.49,3.39,11.24,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
165,0,A109860,동일금속,18.53,18.51,5.94,15.2,19.65,9.99,12.15,15.92,6.98,7.54,15.34,4.43,24.77,24.25,7.3,20.33,25.75,12.28,16.24,20.87,8.57,35.09,27.69,18.22,17.76,22.55,10.48,11.77,15.94,10.31,52.72,72.46,45.64,17.76,22.49,10.44,13.28,17.16,8.5,331.85,356.77,171.73,1.13,1.08,0.82,28.82,31.15,24.93,4.48,4.55,4.43,1.51,1.41,1.01,19.2,-4.24,-32.04,11.65,14.72,-4.37,56.66,8.07,-19.98,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
166,0,A050110,캠시스,1.03,4.32,13.55,-2.99,-1.52,8.73,-4.8,-3.65,5.34,-3.6,-4.7,4.07,1.44,8.05,32.43,-4.19,-2.83,20.9,-6.71,-6.8,12.79,57.27,118.11,156.76,-2.35,-1.42,21.19,-1.04,-0.42,4.44,-5.89,-1.64,15.18,-2.35,-1.42,21.14,-1.68,-0.76,8.84,-16.84,-3.1,27.6,1.61,1.81,1.99,9.61,13.43,19.02,5.65,3.91,3.42,2.25,3.37,4.76,135.79,87.42,61.14,22.21,26.03,42.93,7.18,39.82,48.58,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
167,0,A037460,삼지전자,0.52,2.73,4.64,-1.92,4.84,-5.27,-1.05,4.34,-3.92,-2.76,1.3,0.34,0.74,3.76,6.04,-2.76,6.67,-6.88,-1.51,5.98,-5.11,42.06,33.46,27.29,-0.5,7.29,-3.3,-0.52,6.6,-3.67,-1.13,19.34,-10.87,-0.5,7.29,-3.3,-0.35,5.29,-2.53,-2.36,54.75,-25.69,0.67,0.8,0.69,9.95,11.27,9.21,2.18,2.93,2.96,0.96,1.1,0.9,-14.08,-17.51,-18.65,-9.38,-2.59,-4.86,33.17,13.22,-17.16,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
168,0,A078150,HB테크놀러지,15.63,4.92,17.29,0.64,-18.97,16.09,-8.15,-19.04,22.44,-10.21,-18.5,22.25,46.51,18.94,36.6,1.91,-73.02,34.05,-24.26,-73.28,47.49,204.33,380.05,67.08,-20.19,-67.36,58.82,-7.29,-28.24,18.35,-10.22,-23.65,52.69,-20.19,-67.36,58.82,-6.78,-17.5,27.79,-17.53,-45.35,104.35,0.93,0.62,1.51,3.06,1.82,4.98,1.4,0.84,2.87,2.77,2.39,3.21,-24.3,57.37,6.33,-25.74,33.46,109.68,-17.28,-33.78,332.76,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
169,0,A043370,피에이치에이,10.73,9.41,10.14,11.12,8.47,9.08,8.58,6.34,7,12.19,6.01,6.93,20.2,17.73,19.06,20.95,15.97,17.07,16.15,11.94,13.16,87.38,89.48,86.72,24.61,22.86,24.69,9.64,8.32,8.9,27.87,25.83,28.05,24.61,22.86,24.69,13.07,12.13,13.13,99.34,86.17,85.49,1.36,1.46,1.47,66.12,84.07,95.1,2.89,3.11,3.15,2.55,2.75,2.77,24.16,13.75,9.59,25.75,12.32,11.43,7.42,27.15,13.12,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
170,0,A043650,국순당,2.67,2.8,0.67,3.56,3.93,3.68,2.63,3.06,2.68,2.58,2.9,2.56,3.01,3.11,0.75,4.01,4.36,4.09,2.96,3.39,2.98,11.8,10.01,12.1,6.65,6.85,5.39,9.01,10.37,10.21,51.32,61.38,47.51,6.47,6.68,5.26,5.75,6.02,4.73,1121.86,1215.77,356.02,0.64,0.58,0.46,14.3,13.29,11.11,5.7,5.92,4.65,0.72,0.64,0.51,-11.66,-9.18,23.35,-0.86,5.32,4,9.2,-7.04,-16.45,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
171,0,A036710,심텍홀딩스,13.89,9.73,-6.24,11.63,5.94,-6.66,9.43,4.11,-5.15,9.14,3.79,-5.77,40.57,24.44,-17.56,33.96,14.93,-18.74,27.54,10.33,-14.48,162.82,141.43,229.57,48.64,27.72,5.03,12.27,8.38,1.81,25.32,18.32,2.77,48.64,27.69,5.01,16.65,11.02,1.78,39.24,30.41,4.65,1.36,1.32,0.98,42.03,41.02,32.69,2.06,2.19,1.53,3.97,3.31,2.77,-9.66,4.61,33.65,1.56,10.63,12.4,5.16,2.88,-16.66,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
172,0,A010170,대한광통신,3.31,4.11,0.4,0.92,-0.57,-17.73,-0.34,-2.23,-17.12,-0.86,-5.9,-12.75,5.89,7.81,0.74,1.64,-1.09,-33,-0.6,-4.24,-31.86,89.42,91.08,80.7,5.83,2.87,-25.26,8.53,2.97,-25.24,7.51,3.18,-29.33,5.83,2.87,-25.26,3.28,1.51,-13.57,10.68,4.47,-43.82,0.39,0.51,0.54,6.72,7.2,5.26,0.88,1.07,1.16,0.68,0.96,1,64.62,13.16,-18.84,35.86,12.07,-13.38,7.39,60.81,4.6,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
173,0,A038390,레드캡투어,14.38,10.6,10.03,11.78,8.66,8.53,9.44,6.72,6.61,9.28,6.64,6.47,33.84,24.02,22.02,27.73,19.62,18.74,22.23,15.21,14.51,137.33,116.7,122.27,80.3,75.53,75.58,49.98,48.03,46.85,59.33,59.68,63.18,80.3,75.53,75.58,34.12,33.34,34.41,89.57,89.81,95.35,0.68,0.69,0.73,32.48,36.42,41.04,1.19,1.24,1.35,1.61,1.57,1.61,24.85,-7.11,15.68,23.14,-0.2,13.25,17.84,12.12,12.7,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
174,0,A126600,코프라,10.63,13.51,15.55,10.19,13.3,15.32,8.78,11.4,11.91,8.78,11.32,11.87,14.86,19.47,21.78,14.25,19.16,21.46,12.27,16.43,16.69,51.71,37.53,42.19,14.54,19.14,19.37,5.51,7.89,9.06,36.53,43.4,48.35,14.54,19.14,19.37,10.4,13.28,13.83,82.04,77.25,91.54,1.89,1.68,1.53,29.03,24.39,20.99,6.63,5.5,5.34,2.64,2.43,2.14,120.12,-15.9,32.96,34.95,5.04,22.29,23.28,5.01,3.28,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
175,0,A138360,협진,13.59,20.3,11.9,15.42,21.75,13.18,13.59,19.64,11.83,13.59,19.64,11.83,17.67,24.75,13.66,20.04,26.52,15.13,17.67,23.95,13.58,16.32,26.35,7.13,21.16,26.52,15.23,23.15,31.67,30.34,70.6,120.81,103.03,21.16,26.52,15.23,16.28,21.75,13.27,140.26,781.01,1136.47,0.7,0.69,0.44,6.27,7.18,5.49,3.05,3.82,3.4,0.91,0.84,0.5,-51.16,106.86,-59.13,17.02,39.15,28.09,3.08,25.96,-15.48,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
176,0,A056700,신화인터텍,2.37,4.71,4.26,-7.13,-3.23,0.92,-8.47,-4.2,0.86,-8.31,-4.71,0.87,9.33,18.16,13.78,-28.1,-12.44,2.99,-33.34,-16.2,2.79,309.29,259.54,189.02,-23.4,-1.25,16.5,-6.4,-0.32,5.21,-7.76,-0.43,7.39,-22.8,-1.22,16.5,-5.79,-0.32,5.1,-9.79,-0.55,9.9,0.9,0.99,0.98,33.39,27.21,20.08,1.21,1.34,1.42,3.56,3.81,3.17,-17.97,-21.61,-22.87,-19.85,-17.94,-14.87,-41,-11.3,-17.45,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
177,0,A079940,가비아,13.91,10.15,7.97,15.05,15.25,12.82,11.9,12.54,10.77,11.68,12.58,10.91,19.08,14.16,11.03,20.65,21.28,17.74,16.33,17.51,14.91,33.47,44.62,32.99,34.93,39.79,32.8,16.66,18.08,17.7,55.05,58.64,51.15,20.5,23.21,19.62,14.94,16.63,14.18,172.27,131.4,104.74,0.9,0.92,0.8,8.3,10.6,10.6,3.3,3.24,2.89,1.23,1.28,1.11,3.84,61.46,-13.95,22.76,31.24,7.02,30.07,30.7,2.34,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
178,0,A005160,동국산업,2.02,2.23,2.65,0.97,1.87,2.23,0.8,1.58,1.84,0.59,1.45,1.77,3.54,4,4.8,1.7,3.36,4.05,1.4,2.84,3.34,83.97,75.03,87.65,7.27,6.92,8.19,4.39,4.27,5.24,7.24,6.58,7.7,5.45,5.23,6.26,3.11,2.91,3.46,13.9,12.46,13.77,0.71,0.68,0.66,10.16,10.04,9.8,1.65,1.54,1.47,1.24,1.22,1.2,25.93,-10.22,15.92,10.28,-4.4,6.38,16.19,-1.21,-2.42,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
179,0,A040300,YTN,5.6,3.49,0.89,4.27,1.98,0.44,3.22,1.44,0.87,3.22,1.09,0.98,10.92,6.84,1.88,8.32,3.88,0.94,6.28,2.82,1.84,95.66,96.25,127.94,11.22,7.89,6.74,15.19,11.13,10.91,11.83,8.22,6,11.22,7.89,6.74,5.76,4.02,3.17,21.03,15.02,11.06,0.38,0.36,0.29,2.96,2.95,2.61,0.78,0.74,0.55,0.74,0.71,0.62,8.02,2.16,35.41,7.01,1.84,18.32,5.18,-0.49,-11.39,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
180,0,A100700,세운메디칼,10.63,12.83,18.31,9.26,11.85,17.64,6.83,9.72,14.36,6.83,9.32,14.3,12.64,14.59,20.13,11.02,13.48,19.4,8.13,11.05,15.79,18.03,9.81,10.08,13.16,15.71,20.07,13.22,15.36,21.1,68.03,112.28,198.24,12.93,15.41,19.73,10.86,13.55,17.94,134.95,356.13,2932.22,0.82,0.88,0.85,10.1,11.22,11.74,5.15,7.31,9.4,0.98,1,0.94,-4.05,-40.32,17.76,4.86,2.08,14.86,18.11,11.07,4.63,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
181,1,A026150,특수건설,-3,0.38,-3.24,-3.61,1.03,-3.29,-3.41,1.1,-2.62,-4.47,1.02,-3.5,-4.57,0.67,-6.33,-5.51,1.8,-6.42,-5.2,1.92,-5.12,63.7,85.77,105.79,3.5,6.96,-0.09,2.51,3.77,-0.04,6.68,9.31,-0.09,3.5,6.96,-0.09,2.3,3.98,-0.05,27.79,26.64,-0.23,0.91,1.06,1.13,22.77,29.04,33.47,2.66,2.47,2.31,1.39,1.85,2.2,39.88,35.34,14.43,6.35,14.06,2.77,-2.56,27.55,15.27,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
182,0,A054670,대한뉴팜,4.29,2.72,4.63,0.75,-4.31,1.38,0.52,-4.36,-1.52,0.3,-4.45,-1.54,7.28,4.86,8.53,1.27,-7.7,2.55,0.87,-7.79,-2.8,71.58,86.09,82.8,1.92,-5.8,-0.45,3.18,-8.58,-0.56,2.76,-7.39,-0.54,1.92,-5.8,-0.45,1.13,-3.25,-0.25,3.57,-9.42,-0.69,0.36,0.38,0.44,6.63,7.15,8.16,0.87,0.86,0.96,0.6,0.68,0.81,6.46,11.04,1.14,2.91,0.13,3.3,-10.32,7.83,18.1,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
183,0,A058630,엠게임,-0.22,0.34,-16.57,-1.46,-1.65,-65.82,-1.03,-1.92,-77.22,-0.77,-1.6,-75.19,-0.38,0.61,-39.69,-2.51,-2.97,-157.66,-1.77,-3.45,-184.94,78.64,81.11,571.3,6.3,9.88,-154.49,8.27,14.42,-180.46,8.78,12.4,-112.01,6.28,9.9,-156.27,3.66,5.5,-65.25,14.19,17.71,-145.15,0.44,0.38,0.36,8.68,7.75,4.92,1.06,0.86,0.62,0.76,0.69,0.87,20.7,1.45,-4.73,7.51,-0.28,-49.87,-14.17,-10.76,-29.02,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
184,1,A024810,이화전기,2.41,-5.19,-3.89,0.93,-12.35,-25.01,0.93,-19.81,-25.01,0.71,-19.93,-23.27,3.9,-8.54,-6.76,1.52,-20.31,-43.41,1.52,-32.58,-43.41,73.08,56.53,95.79,4.05,-19.83,-30.51,4.39,-10.36,-14.33,6.14,-24.63,-30.78,3.82,-15.87,-22.65,2.36,-9.65,-13.05,15.16,-51.54,-46.7,0.54,0.93,0.91,3.43,5.74,4.59,1.4,2.38,2.15,0.87,1.53,1.58,111.24,-15.85,30.46,60.9,-1.62,-3.7,5.39,112.5,-4.88,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
185,0,A060370,KT서브마린,8.95,8.37,7.25,8.15,8.29,7.51,5.75,6.71,5.45,5.73,6.54,5,13.74,12.1,9.45,12.52,11.98,9.79,8.83,9.71,7.1,60.72,29.54,31.07,15.04,17.38,14.91,10.24,20.66,15.62,28.05,38.99,49.18,15.04,17.38,14.91,9.79,12.02,11.44,54.6,78.41,171.35,0.96,0.58,0.73,5.09,3.15,3.77,2.74,1.89,3.15,1.47,0.84,0.95,43.87,-47.84,9.63,19.83,-13.6,5.46,56.64,-38.18,19.94,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
186,0,A171120,라이온켐텍,35.5,43.15,26.62,33.67,38.8,25.74,26.44,31.77,21.08,25.93,31.81,21.08,70.49,69.23,33.19,66.85,62.25,32.09,52.5,50.96,26.28,76.44,50.79,12,55.07,52.82,28.04,12.18,16.46,15.08,55.86,87.4,113.55,55.07,52.82,28.04,27.73,32.92,22.49,100.54,151,256.96,2.28,2,1.49,19.69,22.93,22.54,4.59,5.31,7.53,4.52,3.21,1.86,-8.2,10.32,-51.44,21.45,41.89,52.7,28.59,16.5,10.5,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
187,1,A021320,KCC건설,3.97,1,-4.74,4.35,1.12,-16.21,3.17,0.77,-12.85,2.84,0.8,-12.7,10.21,2.61,-14.83,11.18,2.92,-50.7,8.16,2.01,-40.2,167.59,155.63,299.17,9.37,3.68,-38.11,3.22,1.21,-12.56,5.96,2.27,-17.89,9.36,3.67,-38.07,3.64,1.4,-12.17,18.16,5.38,-36,1.13,1.16,0.97,40.84,43.96,36.73,1.85,1.87,1.42,2.91,3.03,3.03,21.97,-6.48,27.41,15.5,-3.79,3.5,-9.59,7.65,-16.46,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
188,0,A089890,코세스,19.8,12.45,-17.28,12.88,16.45,-28.2,10.26,13.22,-23.73,9.47,12.54,-22.63,51.14,28.82,-41.22,33.26,38.07,-67.26,26.49,30.58,-56.61,189.19,88.22,226.09,36.9,37.53,-49.34,7.85,10.14,-27.17,23.32,28.57,-35.62,36.9,37.53,-49.34,14.29,16.22,-20.69,97.3,91.47,-66.66,1.82,1.6,0.76,21.87,19.06,8.43,2.97,2.82,1.31,4.7,3.7,1.82,111.02,-37.54,47.32,74.35,-12.82,-0.41,130.59,4.57,-55.77,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
